741.0,1.0
877.0,1.0
1334.0,0.75
1189.0,0.667
1469.0,0.0
336.0,0.0
140.0,0.0
542.0,0.0
367.0,0.0
757.0,0.0
730.0,0.0
119.0,0.0
325.0,0.0
476.0,0.0
172.0,0.0
741.0,0.0
928.0,0.5
415.0,0.5
1205.0,0.571
147.0,0.0
294.0,0.0
176.0,0.0
238.0,0.0
128.0,0.0
3337.0,0.0
126.0,0.0
995.0,0.5
303.0,0.25
281.0,0.25
1549.0,0.818
1962.0,1.0
402.0,0.0
145.0,0.5
951.0,1.0
1026.0,1.0
257.0,1.0
103.0,0.0
822.0,0.0
492.0,0.0
294.0,0.0
847.0,0.5
876.0,1.0
1102.0,0.923
2605.0,1.0
1911.0,1.0
736.0,1.0
2854.0,1.0
986.0,1.0
476.0,1.0
544.0,1.0
491.0,0.7
779.0,0.0
963.0,0.0
193.0,0.0
320.0,0.0
135.0,0.0
227.0,0.0
2210.0,1.0
350.0,1.0
503.0,1.0
380.0,0.0
151.0,0.6
124.0,0.5
6120.0,1.0
179.0,0.839
576.0,1.0
1799.0,1.0
1250.0,1.0
2377.0,1.0
1256.0,1.0
266.0,0.0
226.0,0.0
185.0,0.0
605.0,0.0
234.0,0.0
243.0,0.0
224.0,0.0
1162.0,0.0
598.0,0.0
1063.0,0.5
236.0,0.5
1665.0,0.4
1732.0,0.4
165.0,0.0
270.0,0.0
4069.0,0.875
339.0,0.5
328.0,0.0
524.0,1.0
1036.0,0.857
1987.0,1.0
116.0,1.0
2440.0,1.0
383.0,1.0
4768.0,0.96
202.0,0.0
256.0,0.0
559.0,0.0
187.0,0.0
3406.0,1.0
2028.0,1.0
2157.0,0.714
1617.0,0.0
444.0,0.0
3572.0,0.991
1411.0,1.0
3623.0,1.0
1010.0,0.897
1303.0,1.0
1881.0,1.0
1871.0,1.0
356.0,0.85
2301.0,0.867
2357.0,1.0
249.0,1.0
954.0,1.0
2079.0,1.0
1901.0,1.0
845.0,0.875
1886.0,1.0
628.0,1.0
993.0,1.0
1654.0,0.833
365.0,1.0
1478.0,1.0
704.0,1.0
1658.0,1.0
665.0,1.0
620.0,1.0
537.0,1.0
502.0,1.0
548.0,1.0
672.0,1.0
394.0,0.8
1444.0,0.8
841.0,1.0
561.0,1.0
771.0,1.0
503.0,1.0
279.0,1.0
596.0,1.0
357.0,1.0
341.0,1.0
392.0,1.0
267.0,1.0
362.0,1.0
393.0,1.0
799.0,0.7
937.0,0.667
304.0,0.667
147.0,0.0
434.0,0.0
555.0,0.0
1998.0,0.0
763.0,0.0
490.0,0.0
1035.0,0.0
369.0,0.0
767.0,0.0
299.0,0.0
399.0,0.0
278.0,0.0
346.0,0.0
960.0,0.5
193.0,0.5
131.0,0.5
830.0,0.5
465.0,0.571
1740.0,0.5
508.0,0.0
287.0,0.0
268.0,0.0
179.0,0.0
1284.0,0.538
2828.0,0.553
844.0,0.25
307.0,0.25
437.0,0.4
805.0,0.35
1004.0,0.0
176.0,0.133
120.0,0.0
1200.0,0.889
1062.0,0.667
1190.0,0.0
568.0,0.0
167.0,0.429
280.0,1.0
1242.0,0.444
8028.0,0.951
1479.0,0.958
2517.0,1.0
822.0,0.933
2618.0,1.0
1502.0,1.0
823.0,0.9
1668.0,1.0
303.0,1.0
640.0,0.875
4051.0,1.0
629.0,1.0
415.0,1.0
1471.0,1.0
957.0,1.0
337.0,1.0
225.0,1.0
1227.0,1.0
308.0,1.0
1338.0,1.0
978.0,0.8
2782.0,0.714
1730.0,1.0
1033.0,1.0
456.0,1.0
327.0,0.0
799.0,0.0
625.0,0.0
440.0,0.0
151.0,0.0
286.0,0.0
125.0,0.0
846.0,0.0
551.0,0.6
290.0,0.5
144.0,0.5
107.0,0.5
799.0,0.556
280.0,0.0
433.0,0.0
1067.0,0.0
641.0,0.158
599.0,0.667
390.0,0.0
3552.0,0.975
2748.0,0.951
352.0,0.974
1706.0,0.923
339.0,0.85
1856.0,1.0
300.0,0.857
1677.0,1.0
548.0,1.0
2641.0,0.857
1294.0,0.769
1035.0,0.833
847.0,1.0
328.0,1.0
552.0,1.0
677.0,1.0
588.0,1.0
599.0,0.8
724.0,0.75
350.0,1.0
1704.0,1.0
448.0,1.0
1102.0,1.0
376.0,1.0
701.0,0.75
565.0,0.667
465.0,0.667
730.0,0.667
303.0,0.0
962.0,0.0
4366.0,0.0
432.0,0.0
371.0,0.0
171.0,0.0
279.0,0.0
222.0,0.0
123.0,0.0
360.0,0.0
151.0,0.0
180.0,0.0
703.0,0.0
508.0,0.0
1696.0,0.5
1001.0,0.5
664.0,0.556
815.0,0.0
891.0,0.563
135.0,0.0
667.0,0.444
568.0,0.286
402.0,0.167
457.0,0.097
124.0,0.0
271.0,0.333
208.0,0.0
114.0,0.5
115.0,0.5
162.0,0.333
121.0,0.25
169.0,1.0
2358.0,1.0
398.0,1.0
342.0,1.0
523.0,1.0
425.0,1.0
440.0,1.0
638.0,1.0
1550.0,1.0
339.0,1.0
801.0,1.0
133.0,1.0
178.0,0.0
834.0,0.0
144.0,0.0
131.0,0.0
132.0,0.0
393.0,0.923
189.0,1.0
188.0,1.0
1197.0,0.875
776.0,0.786
908.0,0.833
871.0,1.0
351.0,1.0
567.0,1.0
102.0,0.5
652.0,0.0
326.0,0.0
868.0,0.154
502.0,0.0
397.0,0.0
375.0,0.0
109.0,0.0
3444.0,0.9
613.0,0.846
429.0,1.0
219.0,1.0
482.0,1.0
123.0,0.7
364.0,0.0
124.0,0.0
700.0,0.0
1023.0,0.0
199.0,0.0
365.0,0.0
122.0,0.0
442.0,1.0
1538.0,0.75
550.0,0.0
1237.0,0.5
624.0,0.906
4493.0,0.95
175.0,0.765
3745.0,0.981
3634.0,1.0
2479.0,1.0
4010.0,1.0
669.0,1.0
980.0,0.833
2923.0,0.71
1592.0,1.0
1388.0,1.0
2340.0,1.0
833.0,1.0
2205.0,1.0
144.0,1.0
1081.0,1.0
340.0,1.0
3041.0,1.0
1419.0,1.0
2752.0,0.667
109.0,0.0
1372.0,0.0
1221.0,0.0
1953.0,0.0
206.0,0.0
277.0,0.0
1395.0,0.0
308.0,0.0
2747.0,0.0
1055.0,0.0
1930.0,0.0
2892.0,0.0
4752.0,0.0
1030.0,0.0
859.0,0.0
517.0,0.0
436.0,0.0
1850.0,0.182
654.0,1.0
118.0,1.0
373.0,1.0
110.0,1.0
140.0,0.0
633.0,0.0
724.0,0.75
90.0,0.0
363.0,0.0
2582.0,0.959
2775.0,1.0
991.0,0.917
968.0,1.0
4546.0,1.0
667.0,0.857
2179.0,1.0
1245.0,1.0
830.0,1.0
814.0,1.0
352.0,1.0
91.0,1.0
1697.0,0.667
824.0,0.667
951.0,0.667
835.0,0.0
884.0,0.0
430.0,0.0
135.0,0.0
188.0,0.0
149.0,0.0
408.0,0.0
336.0,0.0
219.0,0.0
101.0,0.0
577.0,0.0
704.0,0.0
2006.0,0.583
1479.0,0.333
1657.0,0.5
454.0,0.0
444.0,0.25
934.0,0.923
226.0,0.923
327.0,1.0
634.0,0.875
302.0,1.0
3731.0,1.0
712.0,1.0
160.0,0.0
866.0,0.5
129.0,0.0
1799.0,1.0
899.0,0.925
1183.0,1.0
4963.0,1.0
4686.0,1.0
825.0,1.0
1183.0,0.889
822.0,1.0
619.0,1.0
234.0,1.0
2114.0,1.0
1038.0,1.0
1473.0,1.0
1907.0,1.0
1417.0,1.0
729.0,1.0
969.0,0.8
478.0,1.0
1924.0,1.0
517.0,1.0
944.0,1.0
2308.0,1.0
447.0,1.0
691.0,1.0
537.0,0.667
896.0,0.667
1142.0,0.667
1416.0,0.0
318.0,0.0
155.0,0.0
924.0,0.0
296.0,0.0
780.0,0.0
1583.0,0.0
463.0,0.0
625.0,0.0
239.0,0.0
346.0,0.0
122.0,0.0
512.0,0.0
593.0,0.0
301.0,0.0
238.0,0.0
1538.0,0.0
147.0,0.0
805.0,0.0
427.0,0.0
423.0,0.0
133.0,0.0
442.0,0.0
418.0,0.0
129.0,0.0
400.0,0.0
782.0,0.0
717.0,0.5
196.0,0.5
933.0,0.5
243.0,0.5
920.0,0.5
636.0,0.5
371.0,0.0
2882.0,0.0
115.0,0.0
225.0,0.0
131.0,0.0
479.0,0.286
459.0,0.111
206.0,0.139
868.0,0.938
513.0,1.0
379.0,1.0
864.0,1.0
110.0,1.0
266.0,0.5
3725.0,1.0
634.0,1.0
1725.0,0.667
217.0,0.6
371.0,1.0
583.0,1.0
195.0,0.0
426.0,1.0
847.0,1.0
421.0,1.0
863.0,1.0
309.0,1.0
678.0,1.0
220.0,1.0
382.0,1.0
927.0,0.0
858.0,0.0
218.0,0.0
569.0,0.0
156.0,0.0
305.0,1.0
823.0,1.0
856.0,1.0
757.0,0.0
289.0,0.0
750.0,0.8
1576.0,1.0
3080.0,0.0
310.0,0.5
511.0,0.583
2901.0,0.0
1512.0,0.979
1617.0,1.0
756.0,1.0
523.0,1.0
404.0,0.857
625.0,0.75
373.0,1.0
213.0,1.0
243.0,1.0
425.0,1.0
271.0,1.0
110.0,1.0
314.0,1.0
120.0,1.0
168.0,1.0
593.0,1.0
365.0,1.0
997.0,0.692
618.0,0.0
473.0,0.0
469.0,0.0
1191.0,0.0
805.0,0.0
436.0,0.0
781.0,0.989
3227.0,0.982
620.0,0.98
1071.0,0.909
764.0,1.0
755.0,1.0
588.0,0.778
1020.0,1.0
156.0,1.0
257.0,1.0
160.0,0.75
108.0,0.0
389.0,0.0
429.0,0.0
896.0,0.0
235.0,0.0
174.0,0.0
245.0,0.5
215.0,0.5
228.0,0.6
667.0,0.0
238.0,0.5
409.0,0.5
152.0,0.286
879.0,0.395
1039.0,1.0
189.0,0.0
2791.0,1.0
214.0,1.0
170.0,0.0
1759.0,1.0
270.0,1.0
394.0,0.8
348.0,1.0
272.0,0.0
748.0,0.0
1464.0,0.0
3965.0,0.0
1096.0,0.0
1137.0,0.0
356.0,0.75
160.0,0.0
545.0,0.0
156.0,0.167
631.0,0.0
202.0,0.8
211.0,0.0
972.0,1.0
174.0,0.0
877.0,1.0
525.0,0.0
314.0,0.0
151.0,0.0
291.0,0.0
158.0,0.4
7141.0,0.993
2959.0,1.0
877.0,0.955
820.0,0.909
3111.0,1.0
1692.0,1.0
2445.0,1.0
2834.0,1.0
613.0,1.0
1969.0,1.0
674.0,1.0
740.0,1.0
1014.0,1.0
1672.0,1.0
2706.0,1.0
473.0,1.0
1914.0,1.0
372.0,1.0
787.0,1.0
2156.0,1.0
539.0,1.0
321.0,1.0
940.0,1.0
2607.0,1.0
678.0,1.0
2640.0,1.0
703.0,1.0
2748.0,1.0
1163.0,1.0
230.0,0.667
225.0,0.667
1988.0,0.0
4196.0,0.0
2532.0,0.0
1315.0,0.0
424.0,0.0
570.0,0.0
613.0,0.0
758.0,0.6
590.0,0.5
1140.0,0.5
187.0,0.5
1208.0,0.627
171.0,0.0
1389.0,0.0
1255.0,0.417
1731.0,0.982
1580.0,1.0
1621.0,1.0
2132.0,0.929
948.0,1.0
1279.0,1.0
390.0,0.909
7702.0,1.0
3896.0,1.0
1182.0,1.0
919.0,0.857
405.0,1.0
778.0,1.0
2812.0,1.0
1039.0,1.0
504.0,1.0
1587.0,1.0
1347.0,1.0
767.0,1.0
771.0,1.0
590.0,1.0
2039.0,1.0
910.0,1.0
250.0,1.0
1064.0,0.75
861.0,0.667
2721.0,0.667
113.0,0.0
2144.0,0.0
501.0,0.0
1424.0,0.0
702.0,0.0
2177.0,0.0
661.0,0.0
1357.0,0.0
2638.0,0.0
226.0,0.333
324.0,0.0
119.0,0.0
161.0,0.286
329.0,0.083
1581.0,0.308
556.0,0.063
188.0,0.0
1819.0,1.0
1391.0,1.0
2353.0,1.0
3034.0,1.0
1540.0,1.0
136.0,1.0
233.0,1.0
261.0,1.0
638.0,0.7
1071.0,0.0
4507.0,1.0
3013.0,0.973
2278.0,0.963
2082.0,1.0
4274.0,1.0
1079.0,1.0
1716.0,0.8
974.0,1.0
2386.0,1.0
734.0,1.0
687.0,1.0
906.0,0.8
627.0,1.0
2498.0,1.0
1176.0,1.0
1208.0,1.0
362.0,1.0
1214.0,1.0
811.0,1.0
624.0,0.75
232.0,0.75
684.0,0.0
448.0,0.0
2153.0,0.0
666.0,0.0
302.0,0.0
717.0,0.0
281.0,0.0
1100.0,0.0
329.0,0.0
142.0,0.0
202.0,0.0
564.0,0.0
212.0,0.0
726.0,0.0
164.0,0.0
276.0,0.0
355.0,0.0
185.0,0.0
684.0,0.5
1079.0,0.5
3056.0,0.615
611.0,0.5
534.0,0.0
708.0,0.0
237.0,0.333
269.0,0.333
617.0,0.0
1651.0,0.526
113.0,0.0
3109.0,1.0
2301.0,1.0
618.0,0.0
608.0,0.0
631.0,1.0
1392.0,1.0
2194.0,1.0
164.0,0.0
1356.0,1.0
618.0,0.941
658.0,0.889
2652.0,1.0
243.0,1.0
513.0,1.0
942.0,0.0
96.0,0.5
193.0,0.0
403.0,0.0
1343.0,1.0
235.0,1.0
299.0,0.0
284.0,1.0
3245.0,1.0
616.0,1.0
837.0,1.0
550.0,1.0
270.0,1.0
286.0,0.0
685.0,0.0
382.0,0.0
430.0,1.0
193.0,0.0
277.0,0.0
163.0,0.0
579.0,0.0
493.0,0.5
307.0,0.0
92.0,0.455
851.0,1.0
2172.0,0.862
1941.0,1.0
1265.0,1.0
3588.0,1.0
736.0,1.0
1234.0,1.0
223.0,1.0
212.0,1.0
509.0,1.0
2335.0,0.0
152.0,0.0
873.0,0.0
3895.0,0.0
650.0,0.0
710.0,0.0
1631.0,0.0
1387.0,0.0
721.0,1.0
1450.0,0.8
1244.0,0.929
363.0,0.667
630.0,0.0
244.0,0.5
87.0,0.0
266.0,0.0
359.0,0.056
760.0,1.0
1078.0,1.0
164.0,1.0
802.0,0.6
3055.0,1.0
986.0,1.0
669.0,0.0
2522.0,0.977
1765.0,0.952
1674.0,0.923
2374.0,0.826
1374.0,0.833
544.0,1.0
1528.0,0.75
1186.0,0.667
1574.0,0.667
691.0,0.667
1825.0,0.667
281.0,0.667
916.0,0.667
932.0,0.667
725.0,0.667
113.0,0.0
1563.0,0.0
795.0,0.0
133.0,0.5
203.0,0.5
247.0,0.5
133.0,0.5
2015.0,0.615
756.0,0.6
837.0,0.5
274.0,0.5
674.0,0.0
1510.0,0.333
799.0,0.333
324.0,0.171
406.0,0.875
247.0,0.75
469.0,0.75
636.0,0.0
607.0,0.571
6582.0,0.968
2785.0,1.0
2601.0,1.0
4228.0,1.0
2678.0,1.0
5689.0,1.0
1303.0,1.0
2286.0,1.0
607.0,1.0
316.0,1.0
487.0,1.0
821.0,1.0
684.0,1.0
543.0,1.0
118.0,1.0
2121.0,1.0
1544.0,1.0
2738.0,1.0
1008.0,1.0
451.0,1.0
457.0,1.0
774.0,1.0
193.0,1.0
113.0,0.75
549.0,0.0
1007.0,0.0
672.0,0.0
132.0,0.0
464.0,0.0
1045.0,0.0
800.0,0.0
558.0,0.0
249.0,0.0
900.0,0.0
355.0,0.0
562.0,0.0
139.0,0.0
432.0,0.0
135.0,0.0
355.0,0.0
178.0,0.0
318.0,0.0
189.0,0.0
796.0,0.0
3648.0,0.5
135.0,0.5
375.0,0.0
1172.0,0.0
2661.0,0.5
10664.0,0.4
193.0,0.0
2636.0,1.0
299.0,0.905
1519.0,1.0
860.0,1.0
2910.0,1.0
1010.0,1.0
1124.0,1.0
1086.0,1.0
857.0,1.0
512.0,1.0
249.0,1.0
232.0,1.0
2219.0,1.0
304.0,1.0
259.0,1.0
448.0,1.0
214.0,1.0
315.0,1.0
1421.0,1.0
523.0,1.0
385.0,0.667
228.0,0.0
189.0,0.0
197.0,0.0
624.0,0.0
456.0,0.0
325.0,0.0
1357.0,0.0
152.0,0.0
763.0,0.25
1874.0,0.455
286.0,0.0
1817.0,0.979
1850.0,0.964
1422.0,1.0
3540.0,1.0
3478.0,1.0
1524.0,0.792
2285.0,1.0
1539.0,1.0
3082.0,0.857
825.0,1.0
395.0,1.0
2353.0,1.0
656.0,1.0
109.0,1.0
1717.0,1.0
165.0,1.0
962.0,1.0
922.0,1.0
1496.0,1.0
247.0,1.0
195.0,1.0
1227.0,0.75
616.0,0.667
3089.0,0.0
343.0,0.0
2541.0,0.0
6178.0,0.0
238.0,0.0
625.0,0.0
591.0,0.0
115.0,0.0
195.0,0.0
75.0,0.0
241.0,0.0
1598.0,0.0
2613.0,0.643
506.0,0.5
2364.0,0.5
594.0,0.5
418.0,0.5
959.0,0.5
799.0,0.5
489.0,0.0
844.0,0.0
106.0,0.0
868.0,0.25
425.0,0.167
4142.0,0.167
1961.0,0.927
756.0,0.875
2586.0,1.0
948.0,0.833
87.0,1.0
229.0,1.0
206.0,0.75
122.0,0.0
998.0,0.0
146.0,0.0
796.0,0.0
192.0,0.0
441.0,0.25
2073.0,1.0
2092.0,1.0
878.0,1.0
1120.0,1.0
1386.0,1.0
772.0,1.0
287.0,1.0
497.0,1.0
1602.0,1.0
153.0,1.0
405.0,1.0
309.0,0.75
120.0,0.0
784.0,0.0
1095.0,0.6
829.0,0.0
711.0,0.1
3162.0,0.966
923.0,1.0
487.0,0.793
305.0,1.0
1104.0,1.0
395.0,1.0
547.0,1.0
115.0,1.0
265.0,1.0
453.0,1.0
369.0,0.688
226.0,0.667
199.0,0.667
940.0,0.0
447.0,0.0
134.0,0.0
363.0,0.0
133.0,0.0
1654.0,1.0
6843.0,1.0
2455.0,1.0
1639.0,1.0
2329.0,1.0
2072.0,1.0
619.0,0.769
720.0,1.0
5232.0,1.0
280.0,1.0
2823.0,1.0
1981.0,0.0
207.0,0.0
1399.0,0.0
2327.0,0.0
797.0,0.0
339.0,0.0
812.0,0.0
653.0,0.583
1039.0,0.0
229.0,0.375
121.0,0.077
2244.0,1.0
1977.0,1.0
407.0,1.0
103.0,0.0
1052.0,0.0
1477.0,1.0
580.0,0.944
935.0,1.0
812.0,1.0
1457.0,1.0
1811.0,1.0
2300.0,1.0
117.0,1.0
390.0,0.75
2453.0,0.75
551.0,0.75
664.0,0.667
671.0,0.667
1052.0,0.0
1530.0,0.0
1327.0,0.0
847.0,0.0
2259.0,0.0
810.0,0.0
915.0,0.545
103.0,0.333
813.0,0.0
180.0,0.0
125.0,0.0
227.0,0.636
450.0,0.333
83.0,0.0
441.0,0.273
5819.0,1.0
442.0,1.0
1921.0,0.917
804.0,1.0
1832.0,1.0
1366.0,1.0
570.0,1.0
852.0,1.0
442.0,1.0
548.0,1.0
237.0,0.714
4950.0,0.0
530.0,0.0
870.0,0.0
529.0,0.0
2671.0,0.0
3146.0,0.0
708.0,0.929
1316.0,0.9
2236.0,1.0
787.0,1.0
1613.0,1.0
622.0,1.0
374.0,1.0
127.0,0.0
608.0,0.0
386.0,0.0
976.0,0.5
1833.0,0.0
5652.0,0.933
4776.0,1.0
1452.0,1.0
2219.0,1.0
1701.0,1.0
675.0,1.0
329.0,1.0
1756.0,1.0
1071.0,0.0
3043.0,0.0
254.0,0.0
977.0,1.0
470.0,1.0
776.0,1.0
1009.0,1.0
177.0,0.0
1140.0,0.0
187.0,0.0
210.0,0.0
299.0,0.333
363.0,0.857
608.0,0.833
538.0,1.0
558.0,1.0
641.0,0.667
1391.0,0.0
233.0,0.0
1440.0,0.6
818.0,0.0
2029.0,0.0
2400.0,1.0
824.0,1.0
1252.0,1.0
1441.0,1.0
407.0,0.875
743.0,1.0
528.0,0.0
235.0,0.0
1128.0,0.0
631.0,0.0
99.0,0.0
326.0,0.0
213.0,0.0
177.0,0.0
516.0,0.0
379.0,0.857
239.0,1.0
381.0,1.0
434.0,0.0
410.0,0.0
370.0,0.0
162.0,0.0
108.0,0.0
726.0,0.0
1742.0,0.4
844.0,0.0
101.0,0.0
2330.0,1.0
1546.0,0.917
639.0,1.0
2533.0,1.0
3775.0,0.778
677.0,1.0
745.0,0.75
591.0,0.0
194.0,0.0
1176.0,0.0
251.0,0.0
387.0,0.0
282.0,0.0
272.0,1.0
2060.0,1.0
286.0,0.75
352.0,0.667
189.0,0.0
2364.0,0.0
706.0,0.417
279.0,1.0
100.0,0.0
149.0,0.636
277.0,1.0
628.0,0.0
140.0,0.0
851.0,0.769
454.0,0.0
793.0,0.0
533.0,0.0
155.0,0.0
577.0,0.0
1894.0,1.0
368.0,1.0
1772.0,1.0
240.0,0.0
181.0,0.375
249.0,1.0
74.0,0.0
415.0,0.0
1393.0,1.0
485.0,0.0
190.0,0.0
404.0,0.0
1524.0,1.0
276.0,0.667
565.0,0.0
220.0,0.0
118.0,0.0
112.0,0.667
104.0,0.5
6910.0,1.0
1001.0,1.0
495.0,1.0
679.0,0.0
890.0,0.0
98.0,0.333
184.0,1.0
616.0,1.0
310.0,0.0
437.0,0.0
135.0,1.0
216.0,1.0
214.0,0.0
360.0,0.0
503.0,0.0
1813.0,0.0
389.0,0.0
1110.0,0.0
120.0,1.0
116.0,0.8
349.0,0.0
101.0,0.0
1617.0,1.0
345.0,1.0
695.0,0.0
656.0,0.0
348.0,0.125
408.0,0.5
94.0,0.0
960.0,1.0
172.0,0.75
1107.0,0.786
595.0,1.0
286.0,0.0
2325.0,0.0
319.0,0.0
485.0,1.0
1062.0,1.0
1103.0,0.0
299.0,0.0
2436.0,0.0
5003.0,0.5
939.0,1.0
380.0,0.0
832.0,0.5
151.0,0.0
254.0,0.333
798.0,0.8
1986.0,1.0
281.0,1.0
228.0,0.0
472.0,0.0
644.0,1.0
389.0,1.0
1162.0,0.0
1182.0,0.6
99.0,0.429
481.0,0.833
237.0,0.0
944.0,0.0
119.0,0.0
2484.0,0.0
985.0,0.571
483.0,0.8
215.0,1.0
1385.0,1.0
1139.0,1.0
590.0,0.0
455.0,1.0
959.0,0.0
812.0,0.0
808.0,1.0
2616.0,0.5
882.0,0.0
341.0,0.0
615.0,1.0
603.0,1.0
426.0,0.0
451.0,0.0
397.0,0.0
193.0,0.5
538.0,1.0
230.0,1.0
349.0,0.176
794.0,1.0
293.0,1.0
596.0,0.0
462.0,0.0
565.0,1.0
571.0,0.0
658.0,0.0
402.0,0.882
886.0,0.0
894.0,0.25
651.0,0.875
1953.0,0.857
2621.0,1.0
130.0,1.0
662.0,0.5
1378.0,1.0
901.0,0.95
372.0,1.0
1184.0,0.87
1482.0,0.889
1410.0,1.0
1557.0,1.0
566.0,1.0
226.0,1.0
967.0,1.0
365.0,0.75
476.0,0.75
1098.0,0.7
554.0,0.667
115.0,0.0
1846.0,0.5
1080.0,0.5
1657.0,0.333
249.0,0.4
1749.0,0.5
549.0,0.429
960.0,0.125
1036.0,1.0
325.0,0.0
161.0,0.0
4840.0,0.5
2235.0,1.0
2173.0,0.818
2625.0,1.0
685.0,0.8
1882.0,1.0
3450.0,1.0
1094.0,1.0
1053.0,1.0
1343.0,0.667
385.0,0.0
2477.0,0.0
849.0,0.0
841.0,0.0
629.0,0.6
85.0,0.5
4454.0,0.5
160.0,0.5
1175.0,0.0
618.0,0.545
330.0,0.0
600.0,0.0
1190.0,0.417
459.0,0.429
311.0,0.167
490.0,0.143
317.0,0.0
926.0,0.625
3396.0,0.929
428.0,1.0
715.0,0.786
2719.0,1.0
1009.0,1.0
4840.0,1.0
136.0,0.75
408.0,0.0
148.0,0.0
249.0,0.0
1749.0,0.519
256.0,0.355
192.0,0.143
11221.0,0.938
350.0,1.0
864.0,1.0
166.0,0.333
2555.0,0.462
786.0,0.882
1065.0,1.0
1710.0,1.0
1595.0,1.0
2130.0,1.0
2083.0,1.0
1520.0,0.0
643.0,0.0
365.0,0.0
313.0,0.0
188.0,0.0
161.0,0.25
152.0,0.053
2171.0,1.0
443.0,0.0
204.0,0.0
1591.0,1.0
862.0,1.0
1708.0,1.0
945.0,1.0
125.0,1.0
2198.0,1.0
552.0,0.714
1960.0,1.0
965.0,1.0
604.0,1.0
4850.0,0.949
1633.0,0.857
649.0,0.75
2843.0,0.689
2923.0,0.667
4840.0,0.0
1749.0,0.5
509.0,0.5
1078.0,0.5
628.0,0.0
279.0,0.0
1936.0,1.0
338.0,1.0
132.0,0.667
430.0,0.0
444.0,0.0
89.0,0.375
232.0,1.0
1987.0,0.75
4840.0,0.0
172.0,0.0
161.0,0.5
1393.0,0.872
515.0,0.889
770.0,0.786
1790.0,0.733
1873.0,0.5
2704.0,0.556
427.0,0.0
2420.0,0.879
2375.0,0.87
1843.0,0.769
2142.0,0.789
273.0,0.833
1206.0,0.778
1024.0,1.0
1872.0,0.75
1123.0,0.75
1119.0,0.75
3239.0,1.0
572.0,1.0
131.0,1.0
120.0,1.0
119.0,1.0
1178.0,1.0
819.0,1.0
203.0,1.0
740.0,1.0
1824.0,0.75
810.0,0.714
496.0,0.692
912.0,0.667
505.0,0.667
593.0,0.667
542.0,0.667
2618.0,0.667
1108.0,0.0
162.0,0.0
236.0,0.0
98.0,0.0
307.0,0.0
358.0,0.0
164.0,0.0
493.0,0.0
313.0,0.0
118.0,0.0
318.0,0.0
132.0,0.0
887.0,0.0
543.0,0.0
510.0,0.0
661.0,0.0
327.0,0.0
422.0,0.0
738.0,0.0
125.0,0.0
166.0,0.0
523.0,0.6
137.0,0.5
129.0,0.5
869.0,0.5
284.0,0.5
476.0,0.5
347.0,0.5
432.0,0.556
96.0,0.0
125.0,0.0
117.0,0.0
185.0,0.0
311.0,0.0
467.0,0.0
1988.0,0.0
133.0,0.5
685.0,0.333
236.0,0.4
500.0,0.55
163.0,0.0
124.0,0.0
209.0,0.0
178.0,0.333
236.0,0.333
884.0,0.512
162.0,0.0
363.0,0.0
127.0,0.0
3237.0,0.143
304.0,0.0
967.0,0.415
